epoch;loss;val_loss
0;0.7139773368835449;0.6525214910507202
0;0.6515450477600098;0.572248637676239
1;0.5661565661430359;0.45042547583580017
2;0.4310336709022522;0.9052532315254211
3;0.7715457081794739;0.40141645073890686
4;0.380889356136322;0.37431952357292175
